date,traffic_count,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),day_of_week,is_weekend,temp_range,temp_range_cat,season,traffic_status
2022-11-29,123.0,2022,11,29,6.7,0.8,3.8,0.0,0.0,0.0,3,0,5.9,Medium,Fall,0
2022-11-30,89.0,2022,11,30,9.4,-2.5,3.5,12.2,1.0,13.0,4,0,11.9,High,Fall,0
2022-12-01,43.0,2022,12,1,2.0,-3.3,-0.7,0.0,0.0,0.0,5,0,5.3,Medium,Winter,0
2022-12-02,19.0,2022,12,2,7.6,-3.6,2.0,2.8,0.0,2.8,6,0,11.2,High,Winter,0
2022-12-03,42.0,2022,12,3,10.2,-0.2,5.0,8.2,0.0,8.2,7,1,10.399999999999999,High,Winter,0
2022-12-04,41.0,2022,12,4,2.2,-4.6,-1.2,0.0,0.0,0.0,1,1,6.8,Medium,Winter,0
2022-12-05,107.0,2022,12,5,5.6,-0.6,2.5,0.0,0.0,0.0,2,0,6.199999999999999,Medium,Winter,0
2022-12-06,62.0,2022,12,6,6.2,4.6,5.4,0.6,0.0,0.6,3,0,1.6000000000000005,Low,Winter,0
2022-12-07,1.0,2022,12,7,7.8,2.7,5.3,0.2,0.0,0.2,4,0,5.1,Medium,Winter,0
2022-12-08,53.0,2022,12,8,5.0,-1.9,1.6,0.0,0.0,0.0,5,0,6.9,Medium,Winter,0
2022-12-09,69.0,2022,12,9,0.7,-3.4,-1.4,0.0,0.0,0.0,6,0,4.1,Low,Winter,0
2022-12-10,79.0,2022,12,10,-1.0,-5.0,-3.0,0.0,0.0,0.0,7,1,4.0,Low,Winter,0
2022-12-11,13.0,2022,12,11,-0.8,-3.8,-2.3,0.0,5.2,5.2,1,1,3.0,Low,Winter,0
2022-12-12,9.0,2022,12,12,-1.8,-7.6,-4.7,0.0,0.0,0.0,2,0,5.8,Medium,Winter,0
2022-12-13,10.0,2022,12,13,-0.5,-9.1,-4.8,0.0,0.0,0.0,3,0,8.6,Medium,Winter,0
2022-12-14,52.0,2022,12,14,-1.0,-7.5,-4.3,0.0,0.0,0.0,4,0,6.5,Medium,Winter,0
2022-12-15,20.0,2022,12,15,1.6,-1.6,0.0,23.8,5.0,28.8,5,0,3.2,Low,Winter,0
2022-12-16,53.0,2022,12,16,4.2,-2.0,1.1,2.8,0.4,3.2,6,0,6.2,Medium,Winter,0
2022-12-17,230.0,2022,12,17,1.1,-2.5,-0.7,0.0,0.0,0.0,7,1,3.6,Low,Winter,0
2022-12-18,220.0,2022,12,18,0.2,-2.8,-1.3,0.0,1.2,0.6,1,1,3.0,Low,Winter,0
2022-12-19,93.0,2022,12,19,1.4,-2.7,-0.7,0.0,0.0,0.0,2,0,4.1,Low,Winter,0
2022-12-20,156.0,2022,12,20,0.6,-2.7,-1.1,0.0,0.0,0.0,3,0,3.3000000000000003,Low,Winter,0
2022-12-21,28.0,2022,12,21,-0.2,-5.6,-2.9,0.0,0.0,0.0,4,0,5.3999999999999995,Medium,Winter,0
2022-12-22,30.0,2022,12,22,4.1,-3.8,0.2,9.8,0.0,9.8,5,0,7.8999999999999995,Medium,Winter,0
2022-12-23,3.0,2022,12,23,3.8,-13.6,-4.9,9.2,2.0,11.2,6,0,17.4,High,Winter,0
2022-12-24,12.0,2022,12,24,-9.1,-14.8,-12.0,0.0,0.0,0.0,7,1,5.700000000000001,Medium,Winter,0
2022-12-25,4.0,2022,12,25,-4.8,-9.1,-7.0,0.0,0.2,0.2,1,1,4.3,Low,Winter,0
2022-12-26,60.0,2022,12,26,-5.5,-9.3,-7.4,0.0,0.0,0.0,2,0,3.8000000000000007,Low,Winter,0
2022-12-27,189.0,2022,12,27,-1.4,-7.1,-4.3,0.0,0.0,0.0,3,0,5.699999999999999,Medium,Winter,0
